"","V3","V1","V2.y"
"788","ARG",63009,"Argentina"
"789","ARG",29345,"Argentina"
"790","ARG",111385,"Argentina"
"791","ARG",64386,"Argentina"
"792","ARG",125078,"Argentina"
"793","ARG",23902,"Argentina"
"794","ARG",51988,"Argentina"
"795","ARG",34412,"Argentina"
"796","ARG",35212,"Argentina"
"797","ARG",117563,"Argentina"
"798","ARG",111389,"Argentina"
"799","ARG",53376,"Argentina"
"800","ARG",33560,"Argentina"
"801","ARG",108475,"Argentina"
"802","ARG",108477,"Argentina"
"803","ARG",90096,"Argentina"
"804","ARG",52007,"Argentina"
"805","ARG",11532,"Argentina"
"806","ARG",17351,"Argentina"
"807","ARG",4969,"Argentina"
"808","ARG",8959,"Argentina"
"809","ARG",104217,"Argentina"
"810","ARG",28044,"Argentina"
"811","ARG",17441,"Argentina"
"812","ARG",4974,"Argentina"
"813","ARG",3336,"Argentina"
"814","ARG",4975,"Argentina"
"815","ARG",107362,"Argentina"
"816","ARG",111384,"Argentina"
"817","ARG",35238,"Argentina"
"818","ARG",57128,"Argentina"
"819","ARG",57121,"Argentina"
"820","ARG",92752,"Argentina"
"821","ARG",17369,"Argentina"
"822","ARG",8961,"Argentina"
"823","ARG",103212,"Argentina"
"824","ARG",12443,"Argentina"
"825","ARG",61945,"Argentina"
"826","ARG",11796,"Argentina"
"827","ARG",61083,"Argentina"
"828","ARG",57107,"Argentina"
"829","ARG",57114,"Argentina"
"830","ARG",35264,"Argentina"
"831","ARG",17433,"Argentina"
"832","ARG",91771,"Argentina"
"833","ARG",109246,"Argentina"
"834","ARG",123130,"Argentina"
"835","ARG",64381,"Argentina"
"836","ARG",15345,"Argentina"
"837","ARG",123390,"Argentina"
"838","ARG",62804,"Argentina"
"839","ARG",91772,"Argentina"
"840","ARG",28045,"Argentina"
"841","ARG",3348,"Argentina"
"842","ARG",34092,"Argentina"
"843","ARG",12926,"Argentina"
"844","ARG",17444,"Argentina"
"845","ARG",14000,"Argentina"
"846","ARG",35235,"Argentina"
"847","ARG",123400,"Argentina"
"848","ARG",123131,"Argentina"
"849","ARG",13033,"Argentina"
"850","ARG",35203,"Argentina"
"851","ARG",64366,"Argentina"
"852","ARG",12040,"Argentina"
"853","ARG",14066,"Argentina"
"854","ARG",94172,"Argentina"
"855","ARG",57104,"Argentina"
"856","ARG",23972,"Argentina"
"857","ARG",29346,"Argentina"
"858","ARG",111390,"Argentina"
"859","ARG",16579,"Argentina"
"860","ARG",123129,"Argentina"
"861","ARG",113682,"Argentina"
"862","ARG",44984,"Argentina"
"863","ARG",104307,"Argentina"
"864","ARG",13894,"Argentina"
"865","ARG",66731,"Argentina"
"866","ARG",14627,"Argentina"
"867","ARG",12225,"Argentina"
"868","ARG",33977,"Argentina"
"869","ARG",14295,"Argentina"
"870","ARG",106752,"Argentina"
"871","ARG",63570,"Argentina"
"872","ARG",6740,"Argentina"
"873","ARG",15202,"Argentina"
"874","ARG",291,"Argentina"
"875","ARG",17368,"Argentina"
"876","ARG",90115,"Argentina"
"877","ARG",92754,"Argentina"
"878","ARG",41123,"Argentina"
"879","ARG",21104,"Argentina"
"880","ARG",28043,"Argentina"
"881","ARG",123355,"Argentina"
"882","ARG",100942,"Argentina"
"883","ARG",13370,"Argentina"
"884","ARG",94069,"Argentina"
"885","ARG",20493,"Argentina"
"886","ARG",21084,"Argentina"
"887","ARG",107042,"Argentina"
"888","ARG",17349,"Argentina"
"889","ARG",17350,"Argentina"
"890","ARG",16278,"Argentina"
"891","ARG",17439,"Argentina"
"892","ARG",8960,"Argentina"
"893","ARG",52004,"Argentina"
"894","ARG",109245,"Argentina"
"895","ARG",91214,"Argentina"
"896","ARG",33760,"Argentina"
"897","ARG",12352,"Argentina"
"898","ARG",6666,"Argentina"
"899","ARG",3349,"Argentina"
"900","ARG",13367,"Argentina"
"901","ARG",111139,"Argentina"
"902","ARG",123946,"Argentina"
"903","ARG",51983,"Argentina"
"904","ARG",35207,"Argentina"
"905","ARG",52006,"Argentina"
"906","ARG",41126,"Argentina"
"907","ARG",35277,"Argentina"
"908","ARG",21089,"Argentina"
"909","ARG",52003,"Argentina"
"910","ARG",14836,"Argentina"
"911","ARG",112680,"Argentina"
"912","ARG",108473,"Argentina"
"913","ARG",60900,"Argentina"
"914","ARG",23927,"Argentina"
"915","ARG",21039,"Argentina"
"916","ARG",12548,"Argentina"
"917","ARG",92756,"Argentina"
"918","ARG",117641,"Argentina"
"919","ARG",17377,"Argentina"
"920","ARG",52002,"Argentina"
"921","ARG",41124,"Argentina"
"922","ARG",123356,"Argentina"
"923","ARG",64362,"Argentina"
"924","ARG",108847,"Argentina"
"925","ARG",108480,"Argentina"
"926","ARG",2278,"Argentina"
"927","ARG",61539,"Argentina"
"928","ARG",125080,"Argentina"
"929","ARG",123447,"Argentina"
"930","ARG",4963,"Argentina"
"931","ARG",51994,"Argentina"
"932","ARG",61037,"Argentina"
"933","ARG",34320,"Argentina"
"934","ARG",23916,"Argentina"
"935","ARG",112681,"Argentina"
"936","ARG",116019,"Argentina"
"937","ARG",108474,"Argentina"
"938","ARG",29349,"Argentina"
"939","ARG",118278,"Argentina"
"940","ARG",23933,"Argentina"
"941","ARG",17430,"Argentina"
"942","ARG",113284,"Argentina"
"943","ARG",55100,"Argentina"
"944","ARG",35263,"Argentina"
"945","ARG",108173,"Argentina"
"946","ARG",4981,"Argentina"
"947","ARG",3305,"Argentina"
"948","ARG",17401,"Argentina"
"949","ARG",63665,"Argentina"
"950","ARG",33752,"Argentina"
"951","ARG",17356,"Argentina"
"952","ARG",20490,"Argentina"
"953","ARG",55111,"Argentina"
"954","ARG",64378,"Argentina"
"955","ARG",93934,"Argentina"
"956","ARG",124631,"Argentina"
"957","ARG",123586,"Argentina"
"958","ARG",17367,"Argentina"
"959","ARG",114711,"Argentina"
"960","ARG",35208,"Argentina"
"961","ARG",44916,"Argentina"
"962","ARG",61810,"Argentina"
"963","ARG",13056,"Argentina"
"964","ARG",52001,"Argentina"
"965","ARG",4992,"Argentina"
"966","ARG",20491,"Argentina"
"967","ARG",17429,"Argentina"
"968","ARG",91769,"Argentina"
"969","ARG",123647,"Argentina"
"970","ARG",11459,"Argentina"
"971","ARG",52005,"Argentina"
"972","ARG",123588,"Argentina"
"973","ARG",34411,"Argentina"
"974","ARG",12173,"Argentina"
"975","ARG",17348,"Argentina"
"976","ARG",35266,"Argentina"
"977","ARG",14125,"Argentina"
"978","ARG",64426,"Argentina"
"979","ARG",108846,"Argentina"
"980","ARG",17442,"Argentina"
"981","ARG",64376,"Argentina"
"982","ARG",13984,"Argentina"
"983","ARG",35210,"Argentina"
"984","ARG",94461,"Argentina"
"985","ARG",17364,"Argentina"
"986","ARG",13712,"Argentina"
"987","ARG",35272,"Argentina"
"988","ARG",92751,"Argentina"
"989","ARG",17373,"Argentina"
"990","ARG",23912,"Argentina"
"991","ARG",3306,"Argentina"
"992","ARG",117553,"Argentina"
"993","ARG",21096,"Argentina"
"994","ARG",3324,"Argentina"
"995","ARG",55106,"Argentina"
"996","ARG",55103,"Argentina"
"997","ARG",123655,"Argentina"
"998","ARG",109244,"Argentina"
"999","ARG",44976,"Argentina"
"1000","ARG",23906,"Argentina"
"1001","ARG",35254,"Argentina"
"1002","ARG",4982,"Argentina"
"1003","ARG",104163,"Argentina"
"1004","ARG",2270,"Argentina"
"1005","ARG",8965,"Argentina"
"1006","ARG",8964,"Argentina"
"1007","ARG",4980,"Argentina"
"1008","ARG",64422,"Argentina"
"1009","ARG",23929,"Argentina"
"1010","ARG",117869,"Argentina"
"1011","ARG",5970,"Argentina"
"1012","ARG",23897,"Argentina"
"1013","ARG",35257,"Argentina"
"1014","ARG",63008,"Argentina"
"1015","ARG",23934,"Argentina"
"1016","ARG",116743,"Argentina"
"1017","ARG",35271,"Argentina"
"1018","ARG",17431,"Argentina"
"1019","ARG",13368,"Argentina"
"1020","ARG",290,"Argentina"
"1021","ARG",7365,"Argentina"
"1022","ARG",111627,"Argentina"
"1023","ARG",35265,"Argentina"
"1024","ARG",17366,"Argentina"
"1025","ARG",4968,"Argentina"
"1026","ARG",35209,"Argentina"
"1027","ARG",51993,"Argentina"
"1028","ARG",23901,"Argentina"
"1029","ARG",35244,"Argentina"
"1030","ARG",23903,"Argentina"
"1031","ARG",94173,"Argentina"
"1032","ARG",108482,"Argentina"
"1033","ARG",35219,"Argentina"
"1034","ARG",29350,"Argentina"
"1035","ARG",116367,"Argentina"
"1036","ARG",90289,"Argentina"
"1037","ARG",106489,"Argentina"
"1038","ARG",17392,"Argentina"
"1039","ARG",116628,"Argentina"
"1040","ARG",111379,"Argentina"
"1041","ARG",91645,"Argentina"
"1042","ARG",52000,"Argentina"
"1043","ARG",44922,"Argentina"
"1044","ARG",35258,"Argentina"
"1045","ARG",44921,"Argentina"
"1046","ARG",107056,"Argentina"
"1047","ARG",111770,"Argentina"
"1048","ARG",111175,"Argentina"
"1049","ARG",93250,"Argentina"
"1050","ARG",123132,"Argentina"
"1051","ARG",61405,"Argentina"
"1052","ARG",13348,"Argentina"
"1053","ARG",117746,"Argentina"
"1054","ARG",20492,"Argentina"
"1055","ARG",41113,"Argentina"
"1056","ARG",20494,"Argentina"
"1057","ARG",64458,"Argentina"
"1058","ARG",123353,"Argentina"
"1059","ARG",35217,"Argentina"
"1060","ARG",3343,"Argentina"
"1061","ARG",123507,"Argentina"
"1062","ARG",11737,"Argentina"
"1063","ARG",64373,"Argentina"
"1064","ARG",6092,"Argentina"
"1065","ARG",61359,"Argentina"
"1066","ARG",63471,"Argentina"
"1067","ARG",51990,"Argentina"
"1068","ARG",13851,"Argentina"
"1069","ARG",35240,"Argentina"
"1070","ARG",51986,"Argentina"
"1071","ARG",64388,"Argentina"
"1072","ARG",116563,"Argentina"
"1073","ARG",33408,"Argentina"
"1074","ARG",35278,"Argentina"
"1075","ARG",33474,"Argentina"
"1076","ARG",35193,"Argentina"
"1077","ARG",11513,"Argentina"
"1078","ARG",12608,"Argentina"
"1079","ARG",51999,"Argentina"
"1080","ARG",3328,"Argentina"
"1081","ARG",63648,"Argentina"
"1082","ARG",35253,"Argentina"
"1083","ARG",23923,"Argentina"
"1084","ARG",3321,"Argentina"
"1085","ARG",21106,"Argentina"
"1086","ARG",123632,"Argentina"
"1087","ARG",35190,"Argentina"
"1088","ARG",61997,"Argentina"
"1089","ARG",64364,"Argentina"
"1090","ARG",12048,"Argentina"
"1091","ARG",91643,"Argentina"
"1092","ARG",91770,"Argentina"
"1093","ARG",124626,"Argentina"
"1094","ARG",17346,"Argentina"
"1095","ARG",20487,"Argentina"
"1096","ARG",17347,"Argentina"
"1097","ARG",6077,"Argentina"
"1098","ARG",109248,"Argentina"
"1099","ARG",3329,"Argentina"
"1100","ARG",123932,"Argentina"
"1101","ARG",91876,"Argentina"
"1102","ARG",34242,"Argentina"
"1103","ARG",4952,"Argentina"
"1104","ARG",17385,"Argentina"
"1105","ARG",4959,"Argentina"
"1106","ARG",108849,"Argentina"
"1107","ARG",94176,"Argentina"
"1108","ARG",51992,"Argentina"
"1109","ARG",51989,"Argentina"
"1110","ARG",51984,"Argentina"
"1111","ARG",17370,"Argentina"
"1112","ARG",64389,"Argentina"
"1113","ARG",23915,"Argentina"
"1114","ARG",41120,"Argentina"
"1115","ARG",63463,"Argentina"
"1116","ARG",124349,"Argentina"
"1117","ARG",94070,"Argentina"
"1118","ARG",17375,"Argentina"
"1119","ARG",2268,"Argentina"
"1120","ARG",6669,"Argentina"
"1121","ARG",91644,"Argentina"
"1122","ARG",91642,"Argentina"
"1123","ARG",64407,"Argentina"
"1124","ARG",64401,"Argentina"
"1125","ARG",23920,"Argentina"
"1126","ARG",35197,"Argentina"
"1127","ARG",114597,"Argentina"
"1128","ARG",21108,"Argentina"
"1129","ARG",91874,"Argentina"
"1130","ARG",33655,"Argentina"
"1131","ARG",7307,"Argentina"
"1132","ARG",64413,"Argentina"
"1133","ARG",41115,"Argentina"
"1134","ARG",65884,"Argentina"
"1135","ARG",4962,"Argentina"
"1136","ARG",17382,"Argentina"
"1137","ARG",44926,"Argentina"
"1138","ARG",104014,"Argentina"
"1139","ARG",14622,"Argentina"
"1140","ARG",64460,"Argentina"
"1141","ARG",64456,"Argentina"
"1142","ARG",103446,"Argentina"
"1143","ARG",124346,"Argentina"
"1144","ARG",4985,"Argentina"
"1145","ARG",16075,"Argentina"
"1146","ARG",55105,"Argentina"
"1147","ARG",17451,"Argentina"
"1148","ARG",91639,"Argentina"
"1149","ARG",35224,"Argentina"
"1150","ARG",62879,"Argentina"
"1151","ARG",92749,"Argentina"
"1152","ARG",51982,"Argentina"
"1153","ARG",51985,"Argentina"
"1154","ARG",45707,"Argentina"
"1155","ARG",91647,"Argentina"
"1156","ARG",64222,"Argentina"
"1157","ARG",35260,"Argentina"
"1158","ARG",33422,"Argentina"
"1159","ARG",6758,"Argentina"
"1160","ARG",12108,"Argentina"
"1161","ARG",63647,"Argentina"
"1162","ARG",63647,"Argentina"
"1163","ARG",35256,"Argentina"
"1164","ARG",2280,"Argentina"
"1165","ARG",115365,"Argentina"
"1166","ARG",44918,"Argentina"
"1167","ARG",34579,"Argentina"
"1168","ARG",111380,"Argentina"
"1169","ARG",124754,"Argentina"
"1170","ARG",35188,"Argentina"
"1171","ARG",2277,"Argentina"
"1172","ARG",44980,"Argentina"
"1173","ARG",23971,"Argentina"
"1174","ARG",44974,"Argentina"
"1175","ARG",20488,"Argentina"
"1176","ARG",115937,"Argentina"
"1177","ARG",113546,"Argentina"
"1178","ARG",17388,"Argentina"
"1179","ARG",23944,"Argentina"
"1180","ARG",41122,"Argentina"
"1181","ARG",23941,"Argentina"
"1182","ARG",23940,"Argentina"
"1183","ARG",64452,"Argentina"
"1184","ARG",123930,"Argentina"
"1185","ARG",3326,"Argentina"
"1186","ARG",63479,"Argentina"
"1187","ARG",106120,"Argentina"
"1188","ARG",12332,"Argentina"
"1189","ARG",23898,"Argentina"
"1190","ARG",111146,"Argentina"
"1191","ARG",13841,"Argentina"
"1192","ARG",111145,"Argentina"
"1193","ARG",41084,"Argentina"
"1194","ARG",17372,"Argentina"
"1195","ARG",17376,"Argentina"
"1196","ARG",44917,"Argentina"
"1197","ARG",91648,"Argentina"
"1198","ARG",123661,"Argentina"
"1199","ARG",23917,"Argentina"
"1200","ARG",23919,"Argentina"
"1201","ARG",91646,"Argentina"
"1202","ARG",5004,"Argentina"
"1203","ARG",91764,"Argentina"
"1204","ARG",11539,"Argentina"
"1205","ARG",64402,"Argentina"
"1206","ARG",111382,"Argentina"
"1207","ARG",105773,"Argentina"
"1208","ARG",108479,"Argentina"
"1209","ARG",90754,"Argentina"
"1210","ARG",21080,"Argentina"
"1211","ARG",17386,"Argentina"
"1212","ARG",41119,"Argentina"
"1213","ARG",11524,"Argentina"
"1214","ARG",113544,"Argentina"
"1215","ARG",104037,"Argentina"
"1216","ARG",23926,"Argentina"
"1217","ARG",44928,"Argentina"
"1218","ARG",3316,"Argentina"
"1219","ARG",107071,"Argentina"
"1220","ARG",35270,"Argentina"
"1221","ARG",17391,"Argentina"
"1222","ARG",23938,"Argentina"
"1223","ARG",14522,"Argentina"
"1224","ARG",35279,"Argentina"
"1225","ARG",51769,"Argentina"
"1226","ARG",64374,"Argentina"
"1227","ARG",17365,"Argentina"
"1228","ARG",64370,"Argentina"
"1229","ARG",15370,"Argentina"
"1230","ARG",55095,"Argentina"
"1231","ARG",123654,"Argentina"
"1232","ARG",112419,"Argentina"
"1233","ARG",51991,"Argentina"
"1234","ARG",35220,"Argentina"
"1235","ARG",12062,"Argentina"
"1236","ARG",61071,"Argentina"
"1237","ARG",14597,"Argentina"
"1238","ARG",64384,"Argentina"
"1239","ARG",62329,"Argentina"
"1240","ARG",17423,"Argentina"
"1241","ARG",3339,"Argentina"
"1242","ARG",64408,"Argentina"
"1243","ARG",64405,"Argentina"
"1244","ARG",90644,"Argentina"
"1245","ARG",91649,"Argentina"
"1246","ARG",44920,"Argentina"
"1247","ARG",21107,"Argentina"
"1248","ARG",113542,"Argentina"
"1249","ARG",3309,"Argentina"
"1250","ARG",104761,"Argentina"
"1251","ARG",13609,"Argentina"
"1252","ARG",113281,"Argentina"
"1253","ARG",21072,"Argentina"
"1254","ARG",44975,"Argentina"
"1255","ARG",113545,"Argentina"
"1256","ARG",91766,"Argentina"
"1257","ARG",113543,"Argentina"
"1258","ARG",13969,"Argentina"
"1259","ARG",64447,"Argentina"
"1260","ARG",11564,"Argentina"
"1261","ARG",20483,"Argentina"
"1262","ARG",16580,"Argentina"
"1263","ARG",17398,"Argentina"
"1264","ARG",35280,"Argentina"
"1265","ARG",8962,"Argentina"
"1266","ARG",8967,"Argentina"
"1267","ARG",35233,"Argentina"
"1268","ARG",103756,"Argentina"
"1269","ARG",64367,"Argentina"
"1270","ARG",17363,"Argentina"
"1271","ARG",16541,"Argentina"
"1272","ARG",57125,"Argentina"
"1273","ARG",12020,"Argentina"
"1274","ARG",90290,"Argentina"
"1275","ARG",123404,"Argentina"
"1276","ARG",23907,"Argentina"
"1277","ARG",16086,"Argentina"
"1278","ARG",94902,"Argentina"
"1279","ARG",111149,"Argentina"
"1280","ARG",3323,"Argentina"
"1281","ARG",35178,"Argentina"
"1282","ARG",106211,"Argentina"
"1283","ARG",16359,"Argentina"
"1284","ARG",35250,"Argentina"
"1285","ARG",23921,"Argentina"
"1286","ARG",106667,"Argentina"
"1287","ARG",111381,"Argentina"
"1288","ARG",21092,"Argentina"
"1289","ARG",3347,"Argentina"
"1290","ARG",14398,"Argentina"
"1291","ARG",16371,"Argentina"
"1292","ARG",63609,"Argentina"
"1293","ARG",91875,"Argentina"
"1294","ARG",91768,"Argentina"
"1295","ARG",35199,"Argentina"
"1296","ARG",91765,"Argentina"
"1297","ARG",123917,"Argentina"
"1298","ARG",91767,"Argentina"
"1299","ARG",23925,"Argentina"
"1300","ARG",23932,"Argentina"
"1301","ARG",33251,"Argentina"
"1302","ARG",17389,"Argentina"
"1303","ARG",20486,"Argentina"
"1304","ARG",64449,"Argentina"
"1305","ARG",113954,"Argentina"
"1306","ARG",17361,"Argentina"
"1307","ARG",111176,"Argentina"
"1308","ARG",64371,"Argentina"
"1309","ARG",111625,"Argentina"
"1310","ARG",57119,"Argentina"
"1311","ARG",4976,"Argentina"
"1312","ARG",16064,"Argentina"
"1313","ARG",94174,"Argentina"
"1314","ARG",63647,"Argentina"
"1315","ARG",41094,"Argentina"
"1316","ARG",111147,"Argentina"
"1317","ARG",3308,"Argentina"
"1318","ARG",111378,"Argentina"
"1319","ARG",62704,"Argentina"
"1320","ARG",35246,"Argentina"
"1321","ARG",23911,"Argentina"
"1322","ARG",23922,"Argentina"
"1323","ARG",20482,"Argentina"
"1324","ARG",35181,"Argentina"
"1325","ARG",91641,"Argentina"
"1326","ARG",4967,"Argentina"
"1327","ARG",44958,"Argentina"
"1328","ARG",41106,"Argentina"
"1329","ARG",34582,"Argentina"
"1330","ARG",105437,"Argentina"
"1331","ARG",123381,"Argentina"
"1332","ARG",21088,"Argentina"
"1333","ARG",5001,"Argentina"
"1334","ARG",17428,"Argentina"
"1335","ARG",124628,"Argentina"
"1336","ARG",21071,"Argentina"
"1337","ARG",61279,"Argentina"
"1338","ARG",124162,"Argentina"
"1339","ARG",41112,"Argentina"
"1340","ARG",17446,"Argentina"
"1341","ARG",123652,"Argentina"
"1342","ARG",44925,"Argentina"
"1343","ARG",41092,"Argentina"
"1344","ARG",16870,"Argentina"
"1345","ARG",109247,"Argentina"
"1346","ARG",21053,"Argentina"
"1347","ARG",8963,"Argentina"
"1348","ARG",8968,"Argentina"
"1349","ARG",23900,"Argentina"
"1350","ARG",111626,"Argentina"
"1351","ARG",33254,"Argentina"
"1352","ARG",123402,"Argentina"
"1353","ARG",108948,"Argentina"
"1354","ARG",103039,"Argentina"
"1355","ARG",35223,"Argentina"
"1356","ARG",35180,"Argentina"
"1357","ARG",91640,"Argentina"
"1358","ARG",8971,"Argentina"
"1359","ARG",94458,"Argentina"
"1360","ARG",62017,"Argentina"
"1361","ARG",123996,"Argentina"
"1362","ARG",89309,"Argentina"
"1363","ARG",89307,"Argentina"
"1364","ARG",35252,"Argentina"
"1365","ARG",17381,"Argentina"
"1366","ARG",13575,"Argentina"
"1367","ARG",124611,"Argentina"
"1368","ARG",106699,"Argentina"
"1369","ARG",106430,"Argentina"
"1370","ARG",17432,"Argentina"
"1371","ARG",124163,"Argentina"
"1372","ARG",41111,"Argentina"
"1373","ARG",124751,"Argentina"
"1374","ARG",104306,"Argentina"
"1375","ARG",93249,"Argentina"
"1376","ARG",55041,"Argentina"
"1377","ARG",17425,"Argentina"
"1378","ARG",124623,"Argentina"
"1379","ARG",35221,"Argentina"
"1380","ARG",91638,"Argentina"
"1381","ARG",35222,"Argentina"
"1382","ARG",4987,"Argentina"
"1383","ARG",41095,"Argentina"
"1384","ARG",17399,"Argentina"
"1385","ARG",94435,"Argentina"
"1386","ARG",17400,"Argentina"
"1387","ARG",94171,"Argentina"
"1388","ARG",64369,"Argentina"
"1389","ARG",102766,"Argentina"
"1390","ARG",62431,"Argentina"
"1391","ARG",17448,"Argentina"
"1392","ARG",15380,"Argentina"
"1393","ARG",113541,"Argentina"
"1394","ARG",64403,"Argentina"
"1395","ARG",17447,"Argentina"
"1396","ARG",34584,"Argentina"
"1397","ARG",123653,"Argentina"
"1398","ARG",111142,"Argentina"
"1399","ARG",123900,"Argentina"
"1400","ARG",12095,"Argentina"
"1401","ARG",123910,"Argentina"
"1402","ARG",123659,"Argentina"
"1403","ARG",2276,"Argentina"
"1404","ARG",79734,"Argentina"
"1405","ARG",93246,"Argentina"
"1406","ARG",44969,"Argentina"
"1407","ARG",94175,"Argentina"
"1408","ARG",108947,"Argentina"
"1409","ARG",114518,"Argentina"
"1410","ARG",35179,"Argentina"
"1411","ARG",21100,"Argentina"
"1412","ARG",123133,"Argentina"
"1413","ARG",16149,"Argentina"
"1414","ARG",21082,"Argentina"
"1415","ARG",21078,"Argentina"
"1416","ARG",23973,"Argentina"
"1417","ARG",21074,"Argentina"
"1418","ARG",3337,"Argentina"
"1419","ARG",12340,"Argentina"
"1420","ARG",35247,"Argentina"
"1421","ARG",8966,"Argentina"
"1422","ARG",115699,"Argentina"
"1423","ARG",13442,"Argentina"
"1424","ARG",41088,"Argentina"
"1425","ARG",17387,"Argentina"
"1426","ARG",17396,"Argentina"
"1427","ARG",35274,"Argentina"
"1428","ARG",109249,"Argentina"
"1429","ARG",35234,"Argentina"
"1430","ARG",2266,"Argentina"
"1431","ARG",44919,"Argentina"
"1432","ARG",17380,"Argentina"
"1433","ARG",44965,"Argentina"
"1434","ARG",108946,"Argentina"
"1435","ARG",106509,"Argentina"
"1436","ARG",63645,"Argentina"
"1437","ARG",21097,"Argentina"
"1438","ARG",14380,"Argentina"
"1439","ARG",105165,"Argentina"
"1440","ARG",35296,"Argentina"
"1441","ARG",17371,"Argentina"
"1442","ARG",35243,"Argentina"
"1443","ARG",17374,"Argentina"
"1444","ARG",44973,"Argentina"
"1445","ARG",93248,"Argentina"
"1446","ARG",35231,"Argentina"
"1447","ARG",12821,"Argentina"
"1448","ARG",41107,"Argentina"
"1449","ARG",33416,"Argentina"
"1450","ARG",113630,"Argentina"
"1451","ARG",41105,"Argentina"
"1452","ARG",108945,"Argentina"
"1453","ARG",123374,"Argentina"
"1454","ARG",16148,"Argentina"
"1455","ARG",115423,"Argentina"
"1456","ARG",93247,"Argentina"
"1457","ARG",35226,"Argentina"
"1458","ARG",105341,"Argentina"
"1459","ARG",35308,"Argentina"
"1460","ARG",61569,"Argentina"
"1461","ARG",35228,"Argentina"
"1462","ARG",5008,"Argentina"
"1463","ARG",6848,"Argentina"
"1464","ARG",108848,"Argentina"
"1465","ARG",57124,"Argentina"
"1466","ARG",17390,"Argentina"
"1467","ARG",23936,"Argentina"
"1468","ARG",14039,"Argentina"
"1469","ARG",63668,"Argentina"
"1470","ARG",23967,"Argentina"
"1471","ARG",23969,"Argentina"
"1472","ARG",124610,"Argentina"
"1473","ARG",44950,"Argentina"
"1474","ARG",14427,"Argentina"
"1475","ARG",125027,"Argentina"
"1476","ARG",21057,"Argentina"
"1477","ARG",41096,"Argentina"
"1478","ARG",63259,"Argentina"
"1479","ARG",103038,"Argentina"
"1480","ARG",57129,"Argentina"
